,nodeID,tau_heu,tau_bench,effective_tau,nu_heu,nu_benchmark,effective_nu,seed_node
339,358,0.1627504717504717,0.015,10.850031450031446,0.99,0.02,49.5,0
340,359,0.142387099012099,0.01,14.2387099012099,0.98,0.01,98.0,0
341,362,0.15229650904650904,0.05,3.045930180930181,1.0,0.05,20.0,0
342,363,0.1418595016095016,0.02,7.092975080475079,0.99,0.02,49.5,0
343,364,0.13598784956873186,0.045,3.021952212638486,0.99,0.05,19.799999999999997,0
344,365,0.1121013986013985,0.0275,4.0764144945963094,0.99,0.04,24.75,0
345,366,0.15821252358752352,0.035,4.520357816786386,0.99,0.04,24.75,0
346,367,0.10867849694165485,0.01,10.867849694165486,0.96,0.01,96.0,0
347,368,0.12871703296703288,0.015,8.581135531135526,1.0,0.02,50.0,0
348,369,0.11005092130092126,0.015,7.336728086728084,0.99,0.02,49.5,0
349,370,0.12868456543456538,0.01,12.868456543456539,0.99,0.01,99.0,0
350,371,0.20634343434343425,0.025,8.25373737373737,1.0,0.03,33.333333333333336,0
351,372,0.1705660173160172,0.035,4.873314780457634,0.98,0.04,24.5,0
352,373,0.15496356421356425,0.015,10.330904280904283,0.99,0.02,49.5,0
353,374,0.11352571040071036,0.01,11.352571040071036,0.93,0.01,93.0,0
354,375,0.11089565989565987,0.04,2.7723914973914967,0.99,0.05,19.799999999999997,0
355,376,0.17006641969141956,0.025,6.802656787656782,1.0,0.03,33.333333333333336,0
356,377,0.1298838106338106,0.02,6.49419053169053,0.99,0.02,49.5,0
357,378,0.15391122766122758,0.0,,1.0,0.0,,0
358,379,0.16079445554445543,0.045,3.5732101232101208,0.99,0.05,19.799999999999997,0
359,381,0.12301245976245971,0.01583333333333333,7.769207984997457,0.96,0.04,24.0,0
360,382,0.12226159951159943,0.025,4.890463980463977,0.99,0.04,24.75,0
361,383,0.2131274558774557,0.03,7.104248529248524,0.98,0.04,24.5,0
362,384,0.12226159951159943,0.065,1.8809476847938373,0.99,0.08,12.375,0
363,386,0.42859931734931733,0.03333333333333333,12.85797952047952,1.0,0.05,20.0,0
364,387,0.16143614718614713,0.01,16.143614718614714,0.99,0.01,99.0,0
365,388,0.5,0.028333333333333332,17.647058823529413,1.0,0.04,25.0,0
366,389,0.13246203796203793,0.03,4.415401265401265,1.0,0.04,25.0,0
367,390,0.1424453601953601,0.056666666666666664,2.513741650506355,1.0,0.07,14.285714285714285,0
368,391,0.1577266344766344,0.01,15.77266344766344,1.0,0.01,100.0,0
369,392,0.2550571552630375,0.003333333333333333,76.51714657891127,1.0,0.01,100.0,0
370,393,0.11859586655174884,0.05,2.3719173310349766,0.97,0.06,16.166666666666668,0
371,394,0.1434398795648795,0.02,7.171993978243974,0.97,0.02,48.5,0
372,395,0.17412445887445877,0.01,17.412445887445877,1.0,0.01,100.0,0
373,396,0.14100371850371848,0.01,14.100371850371848,1.0,0.01,100.0,0
374,397,0.1097025474525474,0.03333333333333333,3.291076423576422,0.98,0.06,16.333333333333332,0
375,398,0.2159800199800198,0.05,4.319600399600396,0.98,0.07,13.999999999999998,0
376,399,0.13261313686313675,0.05,2.6522627372627348,1.0,0.06,16.666666666666668,0
377,400,0.11239846264846255,0.04,2.809961566211564,0.99,0.04,24.75,0
378,401,0.1097025474525474,0.04333333333333334,2.5315972489049394,0.98,0.07,13.999999999999998,0
379,402,0.1260955433455433,0.045,2.8021231854565176,0.98,0.05,19.599999999999998,0
380,403,0.21926262626262613,0.04333333333333334,5.059906759906756,1.0,0.05,20.0,0
381,404,0.14506793206793195,0.05,2.9013586413586387,1.0,0.06,16.666666666666668,0
382,405,0.19587229437229428,0.005,39.17445887445886,0.99,0.01,99.0,0
383,406,0.19908189033189033,0.01,19.908189033189032,1.0,0.01,100.0,0
384,407,1.0,0.04,25.0,1.0,0.04,25.0,1
385,408,0.1097025474525474,0.03333333333333333,3.291076423576422,0.98,0.06,16.333333333333332,0
386,409,0.1376554279054279,0.055,2.5028259619168707,0.96,0.07,13.714285714285712,0
387,410,0.15488349150849146,0.013333333333333332,11.61626186313686,1.0,0.02,50.0,0
388,411,0.1097025474525474,0.05333333333333333,2.0569227647352637,0.98,0.08,12.25,0
389,412,0.21259343434343422,0.015,14.172895622895615,1.0,0.02,50.0,0
390,413,0.1097025474525474,0.03333333333333333,3.291076423576422,0.98,0.06,16.333333333333332,0
391,414,0.12118731268731266,0.018333333333333333,6.610217055671599,1.0,0.03,33.333333333333336,0
392,415,0.207565046065046,0.04,5.18912615162615,0.98,0.05,19.599999999999998,0
393,416,0.12426681651681651,0.04,3.106670412920413,0.97,0.06,16.166666666666668,0
394,417,0.2725960705960705,0.03833333333333334,7.111201841636621,0.99,0.06,16.5,0
395,418,0.09989901764901755,0.015,6.659934509934504,0.99,0.04,24.75,0
396,419,0.10162892662892656,0.025,4.065157065157062,0.94,0.03,31.333333333333332,0
397,421,0.16731874558190338,0.045,3.7181943462645197,0.99,0.05,19.799999999999997,0
398,422,0.1497432983682983,0.02,7.487164918414915,1.0,0.03,33.333333333333336,0
399,423,0.14805577755577745,0.015,9.870385170385164,1.0,0.02,50.0,0
400,424,0.15602594627594615,0.02,7.801297313797307,0.99,0.03,33.0,0
401,425,0.20626190476190456,0.0,,1.0,0.0,,0
402,426,0.11474798812298807,0.03,3.8249329374329357,0.98,0.03,32.666666666666664,0
403,427,0.15737093462093457,0.02,7.868546731046728,0.99,0.02,49.5,0
404,428,0.14854491750079976,0.04333333333333334,3.42795963463384,1.0,0.05,20.0,0
405,429,0.1955349927849927,0.015,13.03566618566618,1.0,0.02,50.0,0
406,430,0.1276678321678321,0.04,3.191695804195802,0.97,0.04,24.25,0
407,431,0.20132262182262178,0.005,40.264524364524355,0.99,0.02,49.5,0
408,432,0.18073063048063037,0.015,12.048708698708692,1.0,0.02,50.0,0
409,433,0.17349751637251629,0.01,17.34975163725163,1.0,0.01,100.0,0
410,434,0.1755050505050504,0.05333333333333333,3.290719696969695,0.99,0.06,16.5,0
411,435,0.18199611499611495,0.0225,8.088716222049554,0.99,0.03,33.0,0
412,436,0.12705885780885776,0.0575,2.2097192662410046,0.98,0.08,12.25,0
413,437,0.12705885780885776,0.0175,7.260506160506157,0.98,0.04,24.5,0
414,438,0.1420196747696747,0.05333333333333334,2.6628689019314002,0.98,0.09,10.88888888888889,0
415,439,0.1889814629814629,0.0125,15.118517038517032,1.0,0.02,50.0,0
416,440,0.1713959651459651,0.03,5.713198838198838,1.0,0.03,33.333333333333336,0
417,441,0.1420196747696747,0.03333333333333333,4.260590243090241,0.98,0.07,13.999999999999998,0
418,443,0.5,0.045,11.11111111111111,1.0,0.07,14.285714285714285,0
419,444,0.26388006438006445,0.03,8.796002146002149,0.98,0.04,24.5,0
420,445,0.16279134754134744,0.0,,0.98,0.0,,0
421,446,0.5,0.035,14.285714285714285,1.0,0.06,16.666666666666668,0
422,447,0.20194094794094788,0.01,20.194094794094788,0.99,0.01,99.0,0
423,448,0.5,0.035,14.285714285714285,1.0,0.06,16.666666666666668,0
424,449,0.23068650793650783,0.03,7.689550264550261,1.0,0.03,33.333333333333336,0
425,450,0.5,0.025,20.0,1.0,0.05,20.0,0
426,451,0.5,0.025,20.0,1.0,0.05,20.0,0
427,453,0.12320987345987344,0.026666666666666665,4.6203702547452545,0.98,0.05,19.599999999999998,0
428,454,0.16364712085300323,0.025,6.545884834120129,0.97,0.03,32.333333333333336,0
429,455,0.20303056665556657,0.045,4.511790370123702,0.99,0.06,16.5,0
430,456,0.15660472860472852,0.03,5.220157620157617,1.0,0.04,25.0,0
431,457,1.0,0.01,100.0,1.0,0.01,100.0,1
432,458,0.1196104451104451,0.03333333333333333,3.5883133533133527,0.99,0.04,24.75,0
433,460,0.22723006160506148,0.03,7.574335386835383,0.98,0.03,32.666666666666664,0
434,461,0.17623537573537568,0.0025,70.49415029415027,1.0,0.01,100.0,0
435,462,0.1589117636749215,0.015,10.594117578328099,0.98,0.02,49.0,0
436,463,0.13768068919384704,0.03333333333333333,4.130420675815412,0.96,0.05,19.2,0
437,465,0.2720003607503606,0.025,10.880014430014423,1.0,0.03,33.333333333333336,0
438,467,0.16160098235098228,0.02,8.080049117549114,1.0,0.02,50.0,0
439,468,0.1263633162073564,0.04333333333333333,2.9160765278620713,0.98,0.05,19.599999999999998,0
440,469,0.1744802697302697,0.05,3.4896053946053938,1.0,0.05,20.0,0
441,472,0.1262980907980908,0.03083333333333333,4.096154296154296,0.96,0.07,13.714285714285712,0
442,473,0.10868215118215113,0.03333333333333333,3.260464535464534,0.98,0.06,16.333333333333332,0
443,476,0.09917904154668854,0.045,2.203978701037523,0.93,0.08,11.625,0
444,477,0.1151891205200028,0.04666666666666666,2.468338296857203,0.93,0.06,15.500000000000002,0
445,479,0.17860894660894652,0.055,3.247435392889937,0.99,0.07,14.14285714285714,0
446,480,0.09917904154668854,0.0625,1.5868646647470166,0.93,0.09,10.333333333333334,0
447,481,0.09917904154668854,0.055,1.8032553008488825,0.93,0.09,10.333333333333334,0
448,486,0.13672811910311913,0.011666666666666665,11.719553065981641,0.73,0.03,24.333333333333332,0
449,488,0.21871223221223215,0.045,4.860271826938493,1.0,0.05,20.0,0
450,489,0.10232957728545955,0.02,5.1164788642729775,0.97,0.02,48.5,0
451,490,0.10868215118215113,0.04333333333333333,2.5080496426650263,0.98,0.07,13.999999999999998,0
452,492,0.11743534243534243,0.028333333333333332,4.144776791835615,0.99,0.04,24.75,0
453,493,0.11706174381174377,0.018333333333333333,6.3851860260951145,0.98,0.03,32.666666666666664,0
454,494,0.10919111852200084,0.013333333333333332,8.189333889150063,1.0,0.02,50.0,0
455,495,0.17686999111999102,0.02,8.843499555999552,0.95,0.02,47.5,0
456,497,0.32015780053280046,0.013333333333333332,24.011835039960037,0.98,0.02,49.0,0
457,498,0.28675702952018745,0.005,57.351405904037485,0.97,0.01,97.0,0
458,499,0.18363167388167378,0.023333333333333334,7.869928880643162,0.98,0.03,32.666666666666664,0
459,501,0.16108055833055823,0.015,10.738703888703883,1.0,0.02,50.0,0
460,502,0.2239634254634254,0.05583333333333333,4.011285232180754,0.99,0.08,12.375,0
461,504,0.14815128335716563,0.06166666666666666,2.4024532436297132,0.99,0.1,9.899999999999999,0
462,506,0.268536075036075,0.02,13.426803751803751,0.98,0.02,49.0,0
463,507,0.19727175602175598,0.01,19.7271756021756,0.98,0.02,49.0,0
464,509,0.12021339771339772,0.035,3.4346685060970774,0.93,0.04,23.25,0
465,511,0.15747514985014974,0.015,10.498343323343317,0.95,0.02,47.5,0
466,513,0.18850574425574415,0.006666666666666666,28.275861638361626,0.99,0.02,49.5,0
467,514,0.1452144799644799,0.02,7.260723998223995,0.93,0.02,46.5,0
468,515,0.1122987567987567,0.02333333333333333,4.812803862803859,0.99,0.03,33.0,0
469,516,0.0872374292374292,0.04,2.18093573093573,0.92,0.04,23.0,0
470,517,0.09763221908810137,0.0,,0.92,0.0,,0
471,519,0.08623992673992666,0.045,1.9164428164428147,0.84,0.06,14.0,0
472,520,0.08623992673992666,0.045,1.9164428164428147,0.84,0.06,14.0,0
473,521,0.2754408369408369,0.035,7.869738198309625,0.95,0.04,23.75,0
474,522,0.08623992673992666,0.045,1.9164428164428147,0.84,0.06,14.0,0
475,523,0.08623992673992666,0.025,3.449597069597066,0.84,0.04,21.0,0
476,524,0.09809755930344162,0.03,3.269918643448054,0.84,0.03,28.0,0
477,525,0.24124278499278493,0.045,5.360950777617443,0.99,0.05,19.799999999999997,0
478,527,0.09854695712783941,0.03833333333333334,2.5707901859436366,0.94,0.05,18.799999999999997,0
479,528,0.09854695712783941,0.028333333333333335,3.478127898629626,0.94,0.04,23.499999999999996,0
480,529,0.09854695712783941,0.04833333333333333,2.038902561265643,0.94,0.06,15.666666666666666,0
481,530,0.16757514707514706,0.005,33.51502941502941,1.0,0.01,100.0,0
482,531,0.09854695712783941,0.03833333333333334,2.5707901859436366,0.94,0.05,18.799999999999997,0
483,532,0.5,0.025,20.0,1.0,0.03,33.333333333333336,0
484,534,0.2635051615051614,0.013333333333333332,19.762887112887107,1.0,0.02,50.0,0
485,536,0.17880070806386592,0.03,5.960023602128864,0.99,0.03,33.0,0
486,538,0.22092157842157836,0.02,11.046078921078918,0.99,0.03,33.0,0
487,539,0.1524746729878308,0.02,7.623733649391539,0.97,0.03,32.333333333333336,0
488,540,0.10754185580501362,0.035,3.0726244515718175,0.95,0.04,23.75,0
489,541,0.11778920099508325,0.03833333333333334,3.072761765089128,0.99,0.05,19.799999999999997,0
490,542,0.16448651348651339,0.013333333333333332,12.336488511488504,1.0,0.02,50.0,0
491,543,0.10059213009213001,0.035,2.874060859775143,0.96,0.04,24.0,0
492,544,0.14206415806415795,0.04,3.5516039516039486,0.98,0.05,19.599999999999998,0
493,545,0.1694386724386724,0.025,6.7775468975468955,1.0,0.03,33.333333333333336,0
494,546,0.2015927128427127,0.04,5.0398178210678175,1.0,0.04,25.0,0
495,547,0.10059213009213001,0.015,6.706142006142001,0.96,0.02,48.0,0
496,548,0.10059213009213001,0.065,1.5475712321866155,0.96,0.07,13.714285714285712,0
497,549,0.15703016428016417,0.035,4.486576122290405,0.98,0.04,24.5,0
498,550,0.10059213009213001,0.015,6.706142006142001,0.96,0.02,48.0,0
499,551,0.10059213009213001,0.065,1.5475712321866155,0.96,0.07,13.714285714285712,0
500,552,0.1544595722904546,0.023333333333333334,6.619695955305197,1.0,0.04,25.0,0
501,553,0.2504848484848483,0.02,12.524242424242415,0.99,0.02,49.5,0
502,554,0.18859632034632023,0.025,7.543852813852809,0.97,0.03,32.333333333333336,0
503,555,0.13668709068709067,0.023666666666666662,5.775510874102424,1.0,0.06,16.666666666666668,0
504,556,0.17089415160003385,0.03,5.696471720001129,1.0,0.03,33.333333333333336,0
505,557,0.11736771561771558,0.042,2.7944694194694186,0.98,0.06,16.333333333333332,0
506,558,0.11736771561771558,0.037000000000000005,3.1721004221004208,0.98,0.05,19.599999999999998,0
507,559,0.18727597402597393,0.025,7.4910389610389565,0.98,0.03,32.666666666666664,0
508,560,0.13840495615495607,0.0225,6.151331384664714,0.98,0.03,32.666666666666664,0
509,561,0.12748207348207347,0.055,2.3178558814922448,0.96,0.06,16.0,0
510,562,0.12131927794427794,0.016666666666666666,7.279156676656676,0.96,0.03,32.0,0
511,563,0.12131927794427794,0.016666666666666666,7.279156676656676,0.96,0.03,32.0,0
512,564,0.1774232711732711,0.03,5.914109039109038,0.99,0.04,24.75,0
513,565,0.10853676878676877,0.025,4.341470751470751,0.72,0.03,24.0,0
514,566,0.20532509157509163,0.01,20.532509157509164,1.0,0.01,100.0,0
515,567,0.14144680319680314,0.01,14.144680319680313,0.87,0.01,87.0,0
516,568,0.11272687911503701,0.025,4.50907516460148,0.87,0.03,29.0,0
517,569,0.11272687911503701,0.025,4.50907516460148,0.87,0.03,29.0,0
518,570,0.11539652014652013,0.0125,9.23172161172161,0.98,0.03,32.666666666666664,0
519,571,0.11272687911503701,0.025,4.50907516460148,0.87,0.03,29.0,0
520,572,0.19566542667858447,0.04,4.8916356669646115,0.98,0.05,19.599999999999998,0
521,573,0.11272687911503701,0.02,5.63634395575185,0.87,0.02,43.5,0
522,574,0.14224633699633693,0.015,9.483089133089129,0.99,0.02,49.5,0
523,575,0.26270021645021635,0.02,13.135010822510818,1.0,0.02,50.0,0
524,576,0.11546743534243534,0.01,11.546743534243534,0.97,0.02,48.5,0
525,577,0.11546743534243534,0.02,5.773371767121767,0.97,0.03,32.333333333333336,0
526,578,0.11546743534243534,0.04,2.8866858835608835,0.97,0.05,19.4,0
527,579,0.19035425685425678,0.055,3.460986488259214,1.0,0.06,16.666666666666668,0
528,580,0.183460678210678,0.04,4.58651695526695,1.0,0.04,25.0,0
529,581,0.13388200688200683,0.015,8.925467125467122,1.0,0.02,50.0,0
530,582,0.21383766233766224,0.035,6.109647495361778,1.0,0.04,25.0,0
531,583,0.265416056166056,0.01,26.5416056166056,0.99,0.01,99.0,0
532,584,0.1768603618603618,0.02,8.84301809301809,1.0,0.02,50.0,0
533,585,0.2686392496392497,0.015,17.909283309283314,0.99,0.02,49.5,0
534,586,0.19082525807525808,0.01,19.08252580752581,1.0,0.02,50.0,0
535,587,0.235511655011655,0.02,11.77558275058275,1.0,0.02,50.0,0
536,588,0.1700401542901542,0.015,11.33601028601028,1.0,0.02,50.0,0
537,589,0.2081915306915306,0.02,10.40957653457653,1.0,0.02,50.0,0
538,590,0.18864380064380057,0.0,,1.0,0.0,,0
539,591,0.1293455433455433,0.03,4.31151811151811,0.98,0.04,24.5,0
540,592,0.15468514818514814,0.02,7.734257409257407,0.99,0.02,49.5,0
541,593,0.11525332020920255,0.015,7.683554680613503,0.95,0.02,47.5,0
542,594,0.11525332020920255,0.025,4.6101328083681015,0.95,0.03,31.666666666666668,0
543,595,0.16082968828557065,0.0325,4.948605793402174,0.99,0.05,19.799999999999997,0
544,596,0.11525332020920255,0.025,4.6101328083681015,0.95,0.03,31.666666666666668,0
545,597,0.25793564768564764,0.02,12.896782384282382,1.0,0.04,25.0,0
546,598,0.1204004051504051,0.03,4.013346838346837,0.99,0.05,19.799999999999997,0
547,599,0.1204004051504051,0.04,3.0100101287601273,0.99,0.06,16.5,0
548,600,1.0,0.04583333333333333,21.81818181818182,1.0,0.06,16.666666666666668,1
549,601,0.13697388722388715,0.035,3.913539634968204,0.98,0.04,24.5,0
550,602,0.14250066600066597,0.02,7.125033300033298,0.98,0.02,49.0,0
551,604,0.17820274170274172,0.0,,0.98,0.0,,0
552,605,0.1401088494838494,0.035,4.00310998525284,1.0,0.05,20.0,0
553,606,0.12409473859473857,0.03,4.136491286491286,0.99,0.04,24.75,0
554,607,0.1402697441447441,0.03,4.675658138158137,0.99,0.03,33.0,0
555,608,0.28298809523809515,0.01,28.298809523809513,1.0,0.01,100.0,0
556,609,0.15622161172161164,0.015,10.41477411477411,1.0,0.02,50.0,0
557,610,0.11117070429570418,0.02333333333333333,4.764458755530179,0.99,0.04,24.75,0
558,611,0.13060445110445099,0.025,5.224178044178039,0.99,0.03,33.0,0
559,612,0.15199089799089804,0.04499999999999999,3.377575510908846,1.0,0.07,14.285714285714285,0
560,613,0.19521642246642237,0.027000000000000003,7.2302378691267535,1.0,0.04,25.0,0
561,614,0.1329006271506271,0.0,,0.99,0.0,,0
562,615,0.14449650349650345,0.0,,0.98,0.0,,0
563,616,0.1571313963813963,0.02,7.856569819069815,1.0,0.02,50.0,0
564,617,0.19907009657009653,0.04,4.976752414252413,0.98,0.04,24.5,0
565,618,0.1760945165945165,0.05,3.52189033189033,1.0,0.05,20.0,0
566,619,0.1880022477522477,0.03,6.26674159174159,1.0,0.04,25.0,0
567,620,0.14449983349983342,0.035,4.128566671423812,1.0,0.04,25.0,0
568,621,0.1088685619935619,0.03833333333333333,2.8400494433103107,0.96,0.05,19.2,0
569,622,0.1839585779717359,0.023333333333333334,7.883939055931538,0.97,0.04,24.25,0
570,624,0.18974347874347872,0.0225,8.433043499710166,0.98,0.03,32.666666666666664,0
571,625,0.25902164502164493,0.02,12.951082251082246,0.99,0.02,49.5,0
572,626,0.13471173271173262,0.015,8.980782180782175,0.97,0.03,32.333333333333336,0
573,627,0.19432681207681196,0.03833333333333334,5.069395097655963,1.0,0.06,16.666666666666668,0
574,628,0.16423211510711502,0.017,9.660712653359706,1.0,0.03,33.333333333333336,0
575,631,0.2026348928848928,0.05,4.052697857697856,0.99,0.06,16.5,0
576,632,0.12131927794427794,0.03666666666666667,3.3087075802984893,0.96,0.05,19.2,0
577,633,0.22891677766677748,0.02,11.445838883338874,1.0,0.02,50.0,0
578,634,0.19714754689754674,0.035,5.632787054215621,0.99,0.04,24.75,0
579,635,0.16295526695526688,0.04,4.073881673881672,1.0,0.04,25.0,0
580,636,0.1631070873570873,0.005,32.62141747141746,0.99,0.01,99.0,0
581,637,0.24686266511266503,0.03833333333333333,6.43989561163474,1.0,0.05,20.0,0
582,638,0.12131927794427794,0.03666666666666667,3.3087075802984893,0.96,0.05,19.2,0
583,639,0.1530571095571095,0.03,5.10190365190365,1.0,0.04,25.0,0
584,640,0.11546689421689413,0.015,7.6977929477929425,0.95,0.02,47.5,0
585,641,0.1251816794316794,0.0,,0.98,0.0,,0
586,642,0.11931555944055945,0.05333333333333333,2.23716673951049,0.99,0.06,16.5,0
587,643,0.20232489732489728,0.045,4.496108829442162,1.0,0.05,20.0,0
588,644,0.14692579642579634,0.03,4.897526547526545,0.98,0.03,32.666666666666664,0
589,645,0.191207884221042,0.02,9.5603942110521,1.0,0.02,50.0,0
590,646,0.1869382423132422,0.0225,8.308366325032987,0.99,0.03,33.0,0
591,647,0.1804747474747474,0.05,3.6094949494949478,1.0,0.06,16.666666666666668,0
592,648,0.13478002553002552,0.03333333333333333,4.043400765900766,0.98,0.05,19.599999999999998,0
593,649,0.164323815073815,0.02,8.21619075369075,1.0,0.02,50.0,0
594,650,0.16411205461205447,0.02,8.205602730602724,1.0,0.02,50.0,0
595,651,0.11698432123432118,0.026428571428571426,4.4264337764337744,0.96,0.04,24.0,0
596,652,0.13154453879453876,0.045,2.9232119732119726,1.0,0.08,12.5,0
597,653,0.14181311743811745,0.016428571428571428,8.632102800581062,0.98,0.05,19.599999999999998,0
598,654,0.12402776390276388,0.04642857142857142,2.6713672225210683,0.99,0.08,12.375,0
599,655,0.12402776390276388,0.04642857142857142,2.6713672225210683,0.99,0.08,12.375,0
600,656,0.1489206349206349,0.02666666666666667,5.584523809523808,0.99,0.05,19.799999999999997,0
601,657,0.13831443556443554,0.055,2.5148079193533732,1.0,0.06,16.666666666666668,0
602,658,0.17543226218226216,0.01,17.543226218226216,0.98,0.01,98.0,0
603,659,0.18632864357864348,0.0,,0.99,0.0,,0
604,661,0.13288417138417127,0.035,3.796690610976322,0.92,0.05,18.4,0
605,662,0.16745970695970694,0.03333333333333333,5.023791208791208,1.0,0.04,25.0,0
